Link,Model,Price,Score,Brand,Year,Configuration,Strings,Made in,Series,Colors,Left-Handed Version,Type,Body Material,Bridge,Neck Joint,Tuners,Fretboard,Neck Material,Decoration,Scale Size,Shape,Thickness,Frets,Fretboard Radius,Nut,Nut Width,Switch,Knobs,Pickup Mods,Volume Controls,Tone Controls,Bridge Pickup,Stainless Steel Frets,Locking Tuners,Expensive Wood,Top Brand Pickups,Multi-Voicing Pickups,Made in South Korea,No High-Quality Nut,No Neck-Through Build,No Weight Relief,No Luminescent Inlay,No Tremolo,No Compound Radius Fretboard,No 21:1 Tuner Ratio,No Strap Lock,Scrape Date,Neck Pickup,Locking Nut,Neck-Through Build,Coil Split Pickups,Tremolo,Retainer Bar,Cheap Fret Wire (NS),No Locking Tuners,Made in Indonesia,Top,Compound Radius Fretboard,No Push Knob or Extra Switch Option,Luminescent Inlay,Bone Nut,"Coil Split, Coil Tap Pickups",Made in Japan,Stays in Tune (Evertune),Ivory Tusq Nut,Made in China,NuBone Nut,Middle Pickup,No Expensive Woods,No Retainer Bar,Parallel Split Pickups,No Top Brand Pickups,Coil Tap Pickups,Made in United States,Weight Relief,Synthetic Bone Nut,Series Split Pickups,"Coil Split, Phase Out Pickups",Made in Mexico,S-1 Switch Pickups,Tri-Sound Pickups,"Parallel Split, Phase Out, Series Split Pickups","Parallel Split, Series Split Pickups",Black Tusq XL Nut,Strap Lock,Nylon Nut,PRS Propietary Nut,Sustainer Pickups,Gold Frets,"Coil Split, Multi-Voicing Pickups",Killswitch Pickups,Boost Pickups,Varitone Pickups,Compensated Nut,"Killswitch, Sustainer Pickups",Boneite Nut,"Killswitch, Phase Out Pickups",Phase Out Pickups,"Coil Split, Capacitance Selector Pickups","Coil Tap, Boost Pickups",Made in India,High-Pass Filter Pickups,"Multi-Voicing, Sustainer Pickups",Half-Bone/Half-Brass Nut,Made in Vietnam,"Coil Split, Killswitch Pickups","Multi-Voicing, Gain Reduction Pickups","Coil Split, Boost Pickups","Coil Tap, Phase Out Pickups"
https://findmyguitar.com/reviews/Ibanez-PGMM21-review.php,Ibanez PGMM21,$249.99,6.5,Ibanez,2019,HH,6,China,PGM/FRM,Green,No,Solid Body,Poplar,F106,Bolt-On,Ibanez,Jatoba,Maple,White dot inlay,"22.2""",PGMM,1st Fret: 0.768'' (19.5mm) - 12th Fret: 0.846'' (21.5mm),24 Medium,"15.748""",Plastic,41mm (1.614''),5 Way,Bell,,1,0,Infinity R (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 16:28:09.239310,Infinity R (Humbucker / Passive),,,,,,False,False,,,,False,,,,,,,False,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-PGMM31-review.php,Ibanez PGMM31,$249.99,6.5,Ibanez,2020,HH,6,China,PGM/FRM,White,No,Solid Body,Poplar,F106,Bolt-On,Ibanez,Maple,Maple,Black dot inlay,"22.2""",PGMM,1st Fret: 0.768'' (19.5mm) - 12th Fret: 0.846'' (21.5mm),24 Medium,"15.748""",Plastic,41mm (1.614''),5 Way,Bell,,1,0,Infinity R (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 16:28:17.449919,Infinity R (Humbucker / Passive),,,,,,False,False,,,,False,,,,,,,False,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-PGM50-review.php,Ibanez PGM50,"$1,399.99",6.8,Ibanez,2023,HSH,6,Indonesia,PGM/FRM,Black,No,Solid Body,American Basswood,F106,Bolt-On,Gotoh MG-T locking machine heads,Rosewood,Maple/Walnut,White dot inlay,"25.5""",PGM,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),22 Medium,"15.748""",Plastic,43mm (1.693''),5 Way,Speed,,1,0,DiMarzio Air Classic (Humbucker / Passive),,True,True,True,,,False,False,False,False,False,False,False,False,2024-02-07 16:28:25.726632,DiMarzio Air Classic (Humbucker / Passive),,,,,,False,,False,,,False,,,,,,,,,DiMarzio PGM (Single Coil / Passive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-MMN1-review.php,Ibanez MMN1,"$2,599.98",8.0,Ibanez,2023,SSH,6,Japan,MM,Blue,No,Solid Body,African Mahogany,Gotoh T1702B,Bolt-On,Gotoh MG-T locking machine heads,Rosewood,1pc Roasted Maple,Abalone dot inlay,"25.5""",AZ Oval C,1st Fret: 0.81'' (20.6mm) - 12th Fret: 0.89'' (22.6mm),22 Jumbo Stainless Steel,"9"" to 12""",Bone,42mm (1.654''),5 Way,Dome,,1,1,Seymour Duncan Fortuna (Humbucker / Passive),True,True,True,True,,,,False,False,,,,False,False,2024-02-07 16:28:32.639124,Seymour Duncan Fortuna (Humbucker / Passive),,,,True,,,,,Flamed Maple (4mm),True,False,True,True,,True,,,,,Seymour Duncan Fortuna (Humbucker / Passive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-ICHI00-review.php,Ibanez ICHI00,$699.99,6.7,Ibanez,2023,SSS,6,Indonesia,ICHI,White,No,Solid Body,Nyatoh,T106,Bolt-On,Gotoh MG-T locking machine heads,Rosewood,Roasted Maple,White dot inlay,"25.5""",Wizard C,1st Fret: 0.827'' (21mm) - 12th Fret: 0.866'' (22mm),22 Medium,"12""",Plastic,41mm (1.614''),5 Way,Bell,,1,1,ICHI-S (Single Coil / Passive),,True,True,,,,False,False,False,False,,False,False,False,2024-02-07 16:28:41.084223,ICHI-S (Single Coil / Passive),,,,True,,False,,False,,,False,,,,,,,,,ICHI-S (Single Coil / Passive),,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-PSM10-review.php,Ibanez PSM10,$300,6.4,Ibanez,2023,HH,6,China,PS,Black,No,Solid Body,Poplar,Gibraltar Performer,Bolt-On,Ibanez,Bound Purpleheart,Maple,White block inlay,"22.2""",PSM,1st Fret: 0.768'' (19.5mm) - 12th Fret: 0.846'' (21.5mm),22 Medium,"12""",Plastic,41mm (1.614''),3 Way,Speed,,1,1,Infinity R (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 16:28:49.809129,Infinity R (Humbucker / Passive),,,,,,False,False,,,,False,,,,,,,False,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-PS3CM-review.php,Ibanez PS3CM,"$6,700",7.4,Ibanez,2023,HH,6,Japan,PS,Green,No,Solid Body,African Mahogany,Gotoh GE103B-T,Set,Gotoh machine heads,Bound Ebony,3pc Maple,Acrylic & Abalone block inlay,"24.7""",PS,1st Fret: 0.81'' (20.6mm) - 12th Fret: 0.93'' (23.6mm),22 Medium,"12""",Bone,43mm (1.693''),3 Way,Speed,,2,1,Seymour Duncan Custom 5 (Humbucker / Passive),,,True,True,,,,False,False,False,False,False,False,False,2024-02-07 16:28:58.360501,Seymour Duncan '59 model (Humbucker / Passive),,,,,,False,False,,Maple,,False,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-AZ427P2QM-Premium-review.php,Ibanez AZ427P2QM Premium,"$1,449.99",7.9,Ibanez,2024,HH,7,Indonesia,AZ,Blue,No,Solid Body,American Basswood,Gotoh T1572S,Bolt-On,Gotoh MG-T locking machine heads,Rosewood,Roasted Maple,Mother of Pearl dot inlay,"25.5""",AZ7 Oval C,1st Fret: 0.81'' (20.6mm) - 12th Fret: 0.89'' (22.6mm),24 Jumbo Stainless Steel,"12""",Bone,47mm (1.85''),5 Way,Bell,Coil Tap,1,1,Seymour Duncan Hyperion 7 (Humbucker / Passive),True,True,True,True,,,,False,False,,,False,False,False,2024-02-07 16:29:06.859223,Seymour Duncan Hyperion 7 (Humbucker / Passive),,,,True,,,,False,Quilted Maple,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-GRGR330EX-review.php,Ibanez GRGR330EX,$390,6.5,Ibanez,2024,HH,6,China,RG,Black,No,Solid Body,Poplar,Double Locking,Bolt-On,Ibanez,Bound Purpleheart,Maple,Reveresed Black Sharktooth inlay,"25.5""",GRG,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.85'' (21.6mm),24 Medium,"15.748""",Locking,43mm (1.693''),5 Way,Dome,,1,1,Infinity R (Humbucker / Passive),,,,,,,,False,False,False,,False,False,False,2024-02-07 16:29:15.269063,Infinity R (Humbucker / Passive),True,,,True,True,False,False,,,,False,,,,,,,False,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-GRG320FA-review.php,Ibanez GRG320FA,$399.99,6.5,Ibanez,2024,HH,6,China,RG,"Black, Blue",No,Solid Body,Poplar,Double Locking,Bolt-On,Ibanez,Bound Purpleheart,Maple,White Sharktooth inlay,"25.5""",GRG,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.85'' (21.6mm),24 Medium,"15.748""",Locking,43mm (1.693''),5 Way,Dome,,1,1,Infinity R (Humbucker / Passive),,,,,,,,False,False,False,,False,False,False,2024-02-07 16:29:24.078722,Infinity R (Humbucker / Passive),True,,,True,True,False,False,,Flamed Maple Art Grain (Basswood),,False,,,,,,,False,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RG8EX-review.php,Ibanez RG8EX,$550,6.5,Ibanez,2024,HH,8,Indonesia,RG,Black,No,Solid Body,Meranti,F108,Bolt-On,Ibanez,Jatoba,Maple/Walnut,White dot inlay,"27""",Wizard II-8,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.85'' (21.6mm),24 Jumbo,"15.748""",Plastic,55mm (2.165''),5 Way,Dome,,1,1,IBZ-8 (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 16:29:32.174585,IBZ-8 (Humbucker / Passive),,,,,,False,False,False,,,False,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RG7421EX-review.php,Ibanez RG7421EX,$500,6.5,Ibanez,2024,HH,7,Indonesia,RG,Black,No,Solid Body,Meranti,F107,Bolt-On,Ibanez,Jatoba,3pc Maple,White dot inlay,"25.5""",Wizard II-7,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"15.748""",Plastic,48mm (1.89''),5 Way,Dome,,1,1,Quantum 7 (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 16:29:42.336681,Quantum 7 (Humbucker / Passive),,,,,,False,False,False,,,False,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RG7420EX-review.php,Ibanez RG7420EX,$699.99,6.7,Ibanez,2024,HH,7,Indonesia,RG,Black,No,Solid Body,Meranti,Edge-Zero II-7,Bolt-On,Ibanez,Jatoba,3pc Maple,White dot inlay,"25.5""",Wizard II-7,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"15.748""",Locking,48mm (1.89''),5 Way,Dome,,1,1,Quantum 7 (Humbucker / Passive),,,,,,,,False,False,False,,False,False,False,2024-02-07 16:29:52.025282,Quantum 7 (Humbucker / Passive),True,,,True,,False,False,False,,,False,,,,,,,,,,False,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RG420EX-review.php,Ibanez RG420EX,$530,6.7,Ibanez,2024,HH,6,Indonesia,RG,Black,No,Solid Body,Meranti,Edge-Zero II,Bolt-On,Ibanez,Jatoba,Maple,White dot inlay,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"15.748""",Locking,43mm (1.693''),5 Way,Dome,,1,1,Quantum (Humbucker / Passive),,,,,,,,False,False,False,,False,False,False,2024-02-07 16:30:01.257481,Quantum (Humbucker / Passive),True,,,True,,False,False,False,,,False,,,,,,,,,,False,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RG421S-review.php,Ibanez RG421S,$379.99,6.4,Ibanez,2024,HH,6,Indonesia,RG,Green,No,Solid Body,Meranti,F106,Bolt-On,Ibanez,Jatoba,Maple,White dot inlay,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"15.748""",Plastic,43mm (1.693''),5 Way,Dome,,1,1,Quantum (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 16:30:09.576776,Quantum (Humbucker / Passive),,,,,,False,False,False,,,False,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RG470DX-review.php,Ibanez RG470DX,$499.99,6.7,Ibanez,2024,HSH,6,Indonesia,RG,"Green, Purple",No,Solid Body,Meranti,Edge-Zero II,Bolt-On,Ibanez,Jatoba,Maple,Sharktooth inlay,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"15.748""",Locking,43mm (1.693''),5 Way,Bell,,1,1,Quantum (Humbucker / Passive),,,,,,,,False,False,False,,False,False,False,2024-02-07 16:30:16.883676,Quantum (Humbucker / Passive),True,,,True,,False,False,False,,,False,,,,,,,,,Quantum (Humbucker / Passive),False,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-IC420-review.php,Ibanez IC420,$749.99,6.2,Ibanez,2023,HH,6,China,Iceman,Blue,No,Solid Body,Okoume,Gibraltar Performer,Set,Ibanez,Bound Jatoba,3pc Okoume,Acrylic & Abalone block inlay,"24.75""",IC,,22 Medium,"12""",Plastic,43mm (1.693''),3 Way,Speed,,2,2,Super 80 (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 16:30:25.992904,Super 80 (Humbucker / Passive),,,,,,False,False,,,,False,,,,,,,False,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Epiphone-Kirk-Hammett-1979-Flying-V-review.php,Epiphone Kirk Hammett 1979 Flying V,"$1,299",6.8,Epiphone,2023,HH,6,China,Artist,"Black, Purple",Yes,Solid Body,Mahogany,LockTone Stop Bar,Set,Grover Rotomatic with Spade Button,Indian Laurel,Mahogany,Mother of Pearl dot,"24.75""",Rounded C with Volute,,22 Medium Jumbo,"12""",Ivory Tusq,43mm (1.693''),3 Way,Speed,,2,1,Gibson USA Calibrated T-Type (Humbucker / Passive),,,True,True,,,,False,False,False,False,False,False,False,2024-02-07 16:30:35.192185,Gibson USA Calibrated T-Type (Humbucker / Passive),,,,,,False,False,,,,False,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gibson-Les-Paul-Modern-Lite-review.php,Gibson Les Paul Modern Lite,"$1,499",7.1,Gibson,2023,HH,6,United States,Modern,"Gold, White, Green, Pink, Red",No,Solid Body,Mahogany,Aluminum Stop Bar,Set,Grover Mini Rotomatic,Indian Rosewood,Mahogany,Acrylic Dot,"24.75""",Slim Taper,1st Fret: 0.82'' (20.8mm) - 12th Fret: 0.92'' (23.4mm),22 Medium Jumbo,"12""",Ivory Tusq,43.1mm (1.695''),3 Way,Bell,,2,2,498T Humbucker (Humbucker / Passive),,,True,True,,,,False,False,False,False,False,False,False,2024-02-07 16:30:44.341594,490R Humbucker (Humbucker / Passive),,,,,,False,False,,,,False,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gibson-Les-Paul-Modern-Figured-review.php,Gibson Les Paul Modern Figured,"$2,999",7.5,Gibson,2023,HH,6,United States,Modern,"Blue, Green, Red",No,Solid Body,Mahogany,Aluminum Stop Bar,Set,Grover Locking Rotomatic with Keystone Buttons,Ebony,Mahogany,Mother of Pearl Trapezoid,"24.75""",SlimTaper with Modern Contoured Heel,,22 Medium Jumbo,"12"" to 16""",Ivory Tusq,43.1mm (1.695''),3 Way,Bell,Coil Tap,2,2,Burstbucker Pro + (Humbucker / Passive),,,True,True,,,,False,,False,False,,False,False,2024-02-07 16:30:53.697800,Burstbucker Pro (Humbucker / Passive),,,,,,False,False,,AAA Figured Maple,True,,,,,,,True,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Vintera-II-70s-Jaguar-review.php,Fender Vintera II '70s Jaguar,"$1,499.99",7.3,Fender,2023,SS,6,United States,Vintera II,"White, Black",No,Solid Body,Alder,6-Saddle Vintage-Style Adjustable with “Floating” Tremolo Tailpiece with Vintage-Style Floating Tremolo with Tremolo Lock Button and Push-In Tremolo Arm,Bolt-On,Fender Vintage F Stamped,Maple,Maple,Black Block,"24""",Late '70s C,,22 Vintage Tall,"7.25""",Synthetic Bone,41.9mm (1.65''),4 Way,Bell,,1,1,Fender Vintage-Style 70s Single-Coil Jaguar (Single Coil / Passive),,,,True,,,,False,False,False,,False,False,False,2024-02-07 16:31:01.760869,Fender Vintage-Style 70s Single-Coil Jaguar (Single Coil / Passive),,,,True,,False,False,,,,False,,,,,,,,,,False,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Vintera-II-50s-Jazzmaster-review.php,Fender Vintera II '50s Jazzmaster,"$1,249.99",7.1,Fender,2023,SS,6,United States,Vintera II,"Blue, Golden",No,Solid Body,Alder,6-Saddle Vintage-Style Adjustable with “Floating” Tremolo Tailpiece with Vintage-Style Floating Tremolo with Tremolo Lock Button and Push-In Tremolo Arm,Bolt-On,Fender Vintage-Style,Slab Rosewood,Maple,White Dot,"25.5""",Late '50s C,,21 Vintage Tall,"7.25""",Synthetic Bone,41.9mm (1.65''),3 Way,Bell,,1,1,Fender Vintage-Style 50s Single-Coil Jazzmaster (Single Coil / Passive),,,True,True,,,,False,False,False,,False,False,False,2024-02-07 16:31:09.890556,Fender Vintage-Style 50s Single-Coil Jazzmaster (Single Coil / Passive),,,,True,,False,False,,,,False,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Epiphone-Joe-Bonamassa-1963-SG-Custom-review.php,Epiphone Joe Bonamassa 1963 SG Custom,"$1,399",6.7,Epiphone,2023,HHH,6,China,Artist,Red,Yes,Solid Body,Mahogany,Maestro Vibrola,Set,Kluson Waffleback,Ebony,Mahogany,Mother of Pearl Block,"24.75""",SlimTaper C,,22 Medium Jumbo,"12""",Ivory Tusq,43mm (1.693''),3 Way,Bell,,2,2,ProBucker 3 (Humbucker / Passive),,,True,,,,,False,False,False,,False,False,False,2024-02-07 16:31:17.831778,ProBucker 2 (Humbucker / Passive),,,,True,,False,False,,,,False,,,,,,True,False,,ProBucker 2 (Humbucker / Passive),,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gibson-Les-Paul-Supreme-Exclusive-review.php,Gibson Les Paul Supreme Exclusive,"$4,000",7.6,Gibson,2023,HHH,6,United States,Modern,Black,No,Solid Body,Mahogany,Aluminum Stop Bar,Set,Locking Grover Keystone,Ebony,Mahogany,Mother of Pearl Super Split Block,"24.75""",Slim Taper,1st Fret: 0.82'' (20.8mm) - 12th Fret: 0.92'' (23.4mm),22 Medium Jumbo,"10"" to 16""",Ivory Tusq,43.1mm (1.695''),3 Way,Bell,Coil Tap,3,1,Burstbucker Pro + Lead (Humbucker / Passive),,,True,True,,,,False,,False,False,,False,False,2024-02-07 16:31:26.306674,Burstbucker Pro Rhythm (Humbucker / Passive),,,,,,False,False,,Maple,True,,,,,,,True,,,Burstbucker Pro Mid (Humbucker / Passive),,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gibson-Les-Paul-Supreme-review.php,Gibson Les Paul Supreme,"$3,999",7.6,Gibson,2023,HH,6,United States,Modern,"Sunburst, Black, Red",No,Solid Body,Mahogany,Aluminum Stop Bar,Set,Locking Grover Keystone,Ebony,Mahogany,Mother of Pearl Super Split Block,"24.75""",Slim Taper,1st Fret: 0.82'' (20.8mm) - 12th Fret: 0.92'' (23.4mm),22 Medium Jumbo,"10"" to 16""",Ivory Tusq,43.1mm (1.695''),3 Way,Bell,Coil Tap,2,2,Burstbucker Pro + (Humbucker / Passive),,,True,True,,,,False,,False,False,,False,False,2024-02-07 16:31:33.157159,Burstbucker Pro (Humbucker / Passive),,,,,,False,False,,AAA Figured Maple,True,,,,,,,True,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Harley-Benton-Nashville-Steel-review.php,Harley Benton Nashville-Steel,$270,5.9,Harley Benton,2022,S,6,China,Custom Line,Blue,No,Semi-Hollow,Solid Mahogany,Walnut,Set,Dlx Machine Heads,Jatoba,Mahogany,Dot fretboard,"25.5""",C Shape,,21 Medium,"15.748""",Plastic,43mm (1.693''),0 Way,,,0,0,Piezo system (bridge) (Preamp / Active),,,True,,,,False,False,,False,False,False,False,False,2024-02-07 16:31:40.632746,Lipstick single coil (neck) (Single Coil / Passive),,,,,,False,False,,Flame Maple,,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Harley-Benton-CLN-150CE-Black-review.php,Harley Benton CLN-150CE Black,$160,6.2,Harley Benton,2019,H,6,China,Bluegrass,Black,No,Hollowbody,Sapele,Purple Heart / Maple,Set,"Machine headsDLX, die-cast",Purple Heart,Okoume,ABS Dot neck,"25""",U Shape,,20 Medium Jumbo,"15.748""",Bone,43mm (1.693''),0 Way,Speed,,1,1,Rising P3004 Mini Humbucker (Humbucker / Passive),,,,,,,,False,,False,False,False,False,False,2024-02-07 16:31:47.553048,,,,,,,False,False,,,,False,,True,,,,,False,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Guild-USA-Artist-Edition-S-100-Polara-Kim-Thayil-review.php,Guild USA Artist Edition S-100 Polara Kim Thayil,"$6,898",7.0,Guild,2023,HH,6,Indonesia,Newark St. Collection,White,No,Solid Body,Old-Growth Genuine Mahogany,Guild Vintage Mueller,Set,Grover Rotomatics,Indian Rosewood,Old-Growth Genuine Mahogany,Blocks - Mother-Of-Pearl,"24.75""",Kim Thayil Slim C,1st Fret: 0.807'' (20.5mm) - 12th Fret: 0.858'' (21.8mm),22 Medium,"12""",Bone,41.9mm (1.65''),3 Way,Bell,,2,2,Guild HB-1 Dual-Coil Bridge Wound By Jason Lollar (Humbucker / Passive),,,True,,,,,False,False,False,False,False,False,False,2024-02-07 16:31:55.393248,Guild HB-1 Dual-Coil Neck Wound By Jason Lollar (Humbucker / Passive),,,,,,False,False,False,,,False,,True,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Guild-Polara-Kim-Thayil-review.php,Guild Polara Kim Thayil,$899,6.8,Guild,2023,HH,6,Indonesia,Newark St. Collection,Black,No,Solid Body,Mahogany,Tune-O-Matic,Set,Grover Rotomatics,Indian Rosewood,Mahogany,Blocks - Pearloid,"24.75""","Vintage Soft ""U""",1st Fret: 0.787'' (20mm) - 12th Fret: 0.945'' (24mm),22 Jumbo,"12.5""",Plastic,42.8mm (1.687''),3 Way,Bell,,2,2,Guild HB-1 Dual-Coil Bridge (Humbucker / Passive),,,True,,,,False,False,False,False,False,False,False,False,2024-02-07 16:32:02.423032,Guild HB-1 Dual-Coil Neck (Humbucker / Passive),,,,,,False,False,False,,,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Mike-McCready-Stratocaster-review.php,Fender Mike McCready Stratocaster,"$1,899.99",7.1,Fender,2023,SSS,6,United States,Stratocaster,Sunburst,No,Solid Body,Alder,6-Saddle Vintage-Style Synchronized Tremolo with Bent Steel Saddles,Bolt-On,Fender Vintage-Style,Slab Rosewood,Maple,Aged White Dot,"25.5""",Slim C,,21 Medium,"9.5""",Bone,41.9mm (1.65''),5 Way,Bell,,1,2,Fender Custom Mike McCready 60s Single-Coil Strat (Single Coil / Passive),,,True,True,,,,False,False,False,,False,False,False,2024-02-07 16:32:11.014573,Fender Custom Mike McCready 60s Single-Coil Strat (Single Coil / Passive),,,,True,,False,False,,,,False,,True,,,,,,,Fender Custom Mike McCready 60s Single-Coil Strat (Single Coil / Passive),,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Vintera-II-70s-Telecaster-Deluxe-with-Tremolo-review.php,Fender Vintera II '70s Telecaster Deluxe with Tremolo,"$1,179.99",6.9,Fender,2023,HH,6,United States,Vintera II,"White, Green",No,Solid Body,Alder,6-Saddle Vintage-Style Synchronized Tremolo with Block Saddles,Bolt-On,Pure Vintage Tele Deluxe,Maple,Maple,Black Dot,"25.5""",'70s U,,21 Vintage Tall,"9.5""",Synthetic Bone,41.9mm (1.65''),3 Way,Bell,,2,2,Fender Vintage-Style Wide-Range Humbucking (Humbucker / Passive),,,,True,,,,False,False,False,,False,False,False,2024-02-07 16:32:18.939004,Fender Vintage-Style Wide-Range Humbucking (Humbucker / Passive),,,,True,,False,False,,,,False,,,,,,,,,,False,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Vintera-II-70s-Competition-Mustang-review.php,Fender Vintera II '70s Competition Mustang,"$1,149.99",7.3,Fender,2023,SS,6,United States,Vintera II,"Blue, Orange",No,Solid Body,Alder,6-Saddle Vintage-Style Mustang Tremolo,Bolt-On,Fender Vintage F Stamped with White Buttons,Slab Rosewood,Maple,White Dot,"24""",Early '70s C,,22 Vintage Tall,"7.25""",Synthetic Bone,41.9mm (1.65''),3 Way,Bell,,1,1,Fender Vintage-Style 70s Single-Coil Mustang (Single Coil / Passive),,,True,True,,,,False,False,False,,False,False,False,2024-02-07 16:32:27.058380,Fender Vintage-Style 70s Single-Coil Mustang (Single Coil / Passive),,,,True,,False,False,,,,False,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
